"ap < 01:00"|"nearly one o’clock"|"It’s nearly one o’clock and clear skies outside over the Saronian Gulf. We’ve just completed the quite dramatic navigational feat of the passage of the Corinth Canal – a man-made gorge it took us an hour to pass through."|"Travelling to Work"|"Michael Palin"
"ap 10:30"|10.30|"H and I out early to look at a sofa in John Lewis. One or two other errands and home by 10.30, to the news of Mel Calman’s4 death. I can’t really believe it. I have a letter in front of me dated 2nd Feb asking me to address his design congress and, better still, to have lunch together. Mel, whom I’ve known since ‘Now’ days – my whole working life – who influenced me to write children’s books, who introduced me to Ballymaloe, and Caroline Holden and Pat Huntley and Debbie Moggach – a ladies’ man, in the best sense. A wonderfully dry and funny companion. A life force. I really can’t believe it. Long talk with Caroline H. Mel died after being taken ill in a cinema. Debbie was with him; which, as far as Caroline was concerned, was the most important thing."|"Travelling to Work"|"Michael Palin"
"ap 05:30"|5.30|"Robin Lefevre, who wears the intensely concentrated look of a man about to free-fall from 15,000 feet, has flown over from Dublin this morning, having opened a play there last night. He was up at 5.30. Richard W looks as if he too might have been up from 5.30 – his expression naturally hangdog, though he’s making a big effort to be jolly. Pugh, Stirling7 and Fox8 are there to fly the investor/producer’s flag."|"Travelling to Work"|"Michael Palin"
"ap 03:00"|"three o’clock"|"By the time three o’clock comes I’m rather happy – The Weekend is not just moving forward but growing as it does so. Now the question is how all this can be nurtured, contained and released at precisely the right strength at the right time."|"Travelling to Work"|"Michael Palin"
"ap 06:30"|6.30|"The night passed slowly. A cup of tea at 6.30, a very good breakfast, The Times, and finally, at nine o’clock, Mr Scurr to tell me that the examination had revealed a fissure which had healed itself, two piles which he had injected and nothing further to worry about. I was free to go home."|"Travelling to Work"|"Michael Palin"
"ap 09:00"|"nine o’clock"|"The night passed slowly. A cup of tea at 6.30, a very good breakfast, The Times, and finally, at nine o’clock, Mr Scurr to tell me that the examination had revealed a fissure which had healed itself, two piles which he had injected and nothing further to worry about. I was free to go home."|"Travelling to Work"|"Michael Palin"
"ap 04:15"|4.15|"She and I put away two bottles of Sauvignon and it’s 4.15 before we notice that we’ve overstayed our welcome. We’ve talked for three hours – I really can’t remember what about but she still wants another session."|"Travelling to Work"|"Michael Palin"
"ap 05:00"|"five o’clock"|"Sit next to Julian Pettifer, at the end of the table. He, like me, is writing a novel this year. He’s getting up at five o’clock to work on it. We talk about the BBC and the restricted market for good documentaries. He clearly feels rather miffed that there isn’t a place for him in the schedules."|"Travelling to Work"|"Michael Palin"
"ap 07:45"|"quarter to eight"|"Out to dinner with the Frosts. David’s star guest tonight is the Prince of Wales, and we have been previously warned to arrive no later than a quarter to eight."|"Travelling to Work"|"Michael Palin"
"ap > 08:30"|"after half past eight"|"It’s raining and windy when we arrive at Duncan Terrace soon after half past eight. The invitation said ‘Dinner’ but not how many people would be there. A cavernous, echoing house with stone-slab floor and not a carpet to be seen. I ask Terry J where Douglas and Jane put all their furniture at a time like this and he says they haven’t got any."|"Travelling to Work"|"Michael Palin"
"ap ~ 02:30"|"about half past two"|"Have to ask a policeman for the theatre, at which I arrive about half past two. It’s a compact, mid-sixties building around which the fast-flowing River Wey swirls. It has cafés, restaurants and bars filling almost every available corner. The auditorium is tight, steep and wellraked, rows of red-covered seats with precious little to offer anyone over six foot."|"Travelling to Work"|"Michael Palin"
"ap 02:30"|"half past two"|"At half past two leave for Guildford, with Rachel in attendance. Slow journey through the cone fields of Surrey, arrive a few minutes after four."|"Travelling to Work"|"Michael Palin"
"ap > 04:00"|"a few minutes after four"|"At half past two leave for Guildford, with Rachel in attendance. Slow journey through the cone fields of Surrey, arrive a few minutes after four."|"Travelling to Work"|"Michael Palin"
"ap 05:30"|5.30|"At 5.30 a car collects me and then Robin L and we proceed down to Crawley."|"Travelling to Work"|"Michael Palin"
"ap 10:30"|10.30|"Out of the dinner at 10.30; crowds streaming from the Albert Hall so no cabs to be found. Sir Vivian Fuchs15 and wife said they’d watched all my Pole to Pole episodes!"|"Travelling to Work"|"Michael Palin"
"ap 00:45"|"quarter to one"|"Home, at a quarter to one on May 4th, knowing my worries are still there and sensing ominous rumbles of dissatisfaction beneath the layers of champagne."|"Travelling to Work"|"Michael Palin"
"ap 08:30"|8.30|"At my desk at 8.30 and ready to grapple with the next big project, which will occupy the rest of 1994, and which should, if all goes according to plan, bring forth a first draft novel."|"Travelling to Work"|"Michael Palin"
"< 00:00"|"just before midnight"|"Rachel is all packed up ready for another departure. She doesn’t like them and neither do I. Her plane to Greece leaves just before midnight and she will touch down at three a.m. our time. As I drive her through remarkably traffic-free streets to Victoria she says from the heart, ‘I don’t know how you do this, Dad, I really don’t.’"|"Travelling to Work"|"Michael Palin"
03:00|"three a.m."|"Rachel is all packed up ready for another departure. She doesn’t like them and neither do I. Her plane to Greece leaves just before midnight and she will touch down at three a.m. our time. As I drive her through remarkably traffic-free streets to Victoria she says from the heart, ‘I don’t know how you do this, Dad, I really don’t.’"|"Travelling to Work"|"Michael Palin"
"ap 02:00"|two|"We leave at two and turn into the unassuming, unmarked concrete drive that leads to the McCartney farm at about 4.30. There is no gatehouse, radio link-up or fence or, as far as I can see, hidden cameras."|"Travelling to Work"|"Michael Palin"
"ap ~ 04:30"|"about 4.30"|"We leave at two and turn into the unassuming, unmarked concrete drive that leads to the McCartney farm at about 4.30. There is no gatehouse, radio link-up or fence or, as far as I can see, hidden cameras."|"Travelling to Work"|"Michael Palin"
"ap ~ 08:45"|"About 8.45"|"About 8.45 we start for home, having left them some Python ‘My Brain Hurts’ T-shirts, and with a bunch of wondrously aromatic pink roses which were named Paul McCartney by the British Rose Federation or whatever."|"Travelling to Work"|"Michael Palin"
"ap > 09:00"|"after nine o’clock"|"Largely egged on by the Brooke-Taylors, we’ve abandoned all plans to see Thyestes. It’s after nine o’clock and we’re among the stragglers. Richard Branson tries to grab our taxi, laughing and offering the driver First Class return tickets to New York if he’ll turn us out."|"Travelling to Work"|"Michael Palin"
19:00|"seven p.m."|"Julian Schlossberg rings to invite us to his marriage to Merron – ‘it’ll be at seven p.m. and over by 7.06’ – in NYC, July 21st. He feels that we should have a special place at the ceremony as it was with us that they shared their first date. He said he’s already had the honeymoon, in Venice. We agreed that it was much more sensible to have the honeymoon before, rather than after the wedding."|"Travelling to Work"|"Michael Palin"
"ap 07:06"|7.06|"Julian Schlossberg rings to invite us to his marriage to Merron – ‘it’ll be at seven p.m. and over by 7.06’ – in NYC, July 21st. He feels that we should have a special place at the ceremony as it was with us that they shared their first date. He said he’s already had the honeymoon, in Venice. We agreed that it was much more sensible to have the honeymoon before, rather than after the wedding."|"Travelling to Work"|"Michael Palin"
"ap ~ 05:10"|"about ten past five"|"Talk, sitting under the shade of the trees, about how we met and how we wrote. ‘Is it too early for a glass of wine?’ Terry miaows invitingly at about ten past five, and soon a bottle of rosé nestling in an ice bucket appears beside the wrought-iron table and the reminiscences grow broader and more vivid, though not necessarily more accurate."|"Travelling to Work"|"Michael Palin"
"ap 10:00"|ten|"At ten I’m ready for my first day in the newly rented ‘novel-only’ apartment in Delancey Street."|"Travelling to Work"|"Michael Palin"
"ap 06:45"|"quarter to seven"|"To Southwold today to research small-town east-coast post offices for the novel. Leave at a quarter to seven. Roads going out quite smooth, traffic pouring in as there is another rail strike today. After Ipswich slow to a crawl behind caravans and hay lorries, but reach Southwold Common in almost exactly two hours."|"Travelling to Work"|"Michael Palin"
00:00|midnight|"The complete cessation of IRA activities to begin at midnight. It’s a piece of news which could lead to something as momentous as the black majority rule in South Africa, the collapse of communism in Europe, etc. etc."|"Travelling to Work"|"Michael Palin"
12:00|midday|"It becomes clear as we make our way as fast as possible up a busy M5 that Nailsea is unattainable by midday – when the funeral starts."|"Travelling to Work"|"Michael Palin"
"ap 07:15"|7.15|"At 7.15 H and I arrive at the Dorchester for the Writers’ Guild Awards in a Berryhurst car driven by a sinister, taciturn young man with a slight Central European accent, all in black with golden blond hair."|"Travelling to Work"|"Michael Palin"
"ap 01:50"|"ten minutes to two"|"Type ‘The End’ at ten minutes to two. No great traumas, but I shed tears for Martin as I write him off. Well, not so much Martin as the others left behind."|"Travelling to Work"|"Michael Palin"
"ap > 10:00"|"a little after ten"|"Geoffrey, big in many layers of brown, arrives a little after ten. First of all we talk general points. Geoffrey, to his credit, is businesslike, thorough and doesn’t attempt to disguise the fact that he feels there is work to be done. He finds the main characters interesting, contrasting and wants to know more about them. He feels the townsfolk should be better and more fully rounded. He is of the opinion that more cuts are necessary rather than extensive rewriting and that the book will take it, as it’s at a good length."|"Travelling to Work"|"Michael Palin"
"ap 09:15"|9.15|"Home by 9.15. More wine. H out. Realise I am drunk. Drink lots of water and crash out early."|"Travelling to Work"|"Michael Palin"
"ap 09:30"|9.30|"This is the 13th consecutive day I have worked on the novel. Generally I have begun between 9.30 and ten in the morning, always at the Dylan house, except for last Sunday at home. Here I work until about two hours after it gets dark, i.e. about six o’clock. Drive home, have supper and put in two or three more hours before bed, usually at midnight."|"Travelling to Work"|"Michael Palin"
10:00|"ten in the morning"|"This is the 13th consecutive day I have worked on the novel. Generally I have begun between 9.30 and ten in the morning, always at the Dylan house, except for last Sunday at home. Here I work until about two hours after it gets dark, i.e. about six o’clock. Drive home, have supper and put in two or three more hours before bed, usually at midnight."|"Travelling to Work"|"Michael Palin"
"ap ~ 06:00"|"about six o’clock"|"This is the 13th consecutive day I have worked on the novel. Generally I have begun between 9.30 and ten in the morning, always at the Dylan house, except for last Sunday at home. Here I work until about two hours after it gets dark, i.e. about six o’clock. Drive home, have supper and put in two or three more hours before bed, usually at midnight."|"Travelling to Work"|"Michael Palin"
00:00|midnight|"This is the 13th consecutive day I have worked on the novel. Generally I have begun between 9.30 and ten in the morning, always at the Dylan house, except for last Sunday at home. Here I work until about two hours after it gets dark, i.e. about six o’clock. Drive home, have supper and put in two or three more hours before bed, usually at midnight."|"Travelling to Work"|"Michael Palin"
"ap 10:30"|10.30|"To 54 Delancey as Mary O’Donovan arrives at 10.30. Mary is the copy-editor at Methuen. She’s brisk and efficient and confident in her judgements, though I should think she’s not much older than Tom."|"Travelling to Work"|"Michael Palin"
"ap ~ 08:30"|"about 8.30"|"Helen has cooked an Indian meal for our New Year’s Eve party tonight. Everyone arrives about 8.30."|"Travelling to Work"|"Michael Palin"
00:00|midnight|"Turn off the deck at midnight – after ‘All Night Long’ fades for the umpteenth time, and I feel at that moment that I have nothing to be ashamed of."|"Travelling to Work"|"Michael Palin"
"ap 04:15"|4.15|"Woken again by sound of letter box rattling. Then hear footsteps passing beneath the window – sounds like a man and a woman. No evidence of anything being put through door. Feel a little uneasy. Back to bed after checking the time. It’s 4.15."|"Travelling to Work"|"Michael Palin"
"ap ~ 10:30"|"Around 10.30"|"Meanwhile the two would-be intruders continue testing the window. Then the phone rings. H grabs it quickly. It’s the police. Probably because of their altered state the sound of the phone fails to deter the lads, and they are duly caught outside the house by a police van and four support cars.
Around 10.30 two Detective Inspectors arrive to take statements.
Would I be prepared to testify in court if the case ever got that far? I say yes."|"Travelling to Work"|"Michael Palin"
"ap > 11:00"|"Just after eleven"|"The news comes through about 10.15. Just after eleven I’m on Radio 5 Live with a hastily cobbled-together tribute."|"Travelling to Work"|"Michael Palin"
"ap < 09:00"|"just before nine"|"I am determined to walk to work – the recordings are being made at George Martin’s ‘Air’ Studios. Step out with my umbrella. There just before nine."|"Travelling to Work"|"Michael Palin"
"ap 00:15"|12.15|"By 12.15 we’ve completed all we had to do and A decides to go home for lunch."|"Travelling to Work"|"Michael Palin"
"ap 02:00"|"two o’clock"|"Back up the hill again for two o’clock and Michael Gambon, as Badger, is already at the table. Big, crumpled, lived-in look. He’s soft-spoken and affable, with no apparent actor’s tricks or psychoses."|"Travelling to Work"|"Michael Palin"
"ap 11:00"|eleven|"The call has been delayed until eleven, so no great rush this morning. There is some very pale light outside at a quarter to eight now, which shows the winter slowly waning."|"Travelling to Work"|"Michael Palin"
"ap 07:45"|"quarter to eight"|"The call has been delayed until eleven, so no great rush this morning. There is some very pale light outside at a quarter to eight now, which shows the winter slowly waning."|"Travelling to Work"|"Michael Palin"
"ap 00:15"|12.15|"Car collects me at 12.15 to go to my first official Hemingway’s Chair function. Held at an anonymous modern pile of a hotel called Copthorne Tara, as if after the heroine of a tacky novel."|"Travelling to Work"|"Michael Palin"
"ap 08:55"|"five to nine"|"Breakfast, shower and at five to nine Graham Fordham, my driver for the next 16 weeks of Fierce Creatures, rings the doorbell."|"Travelling to Work"|"Michael Palin"
"ap 09:40"|"twenty to ten"|"Into Pinewood at twenty to ten. Meeting in the boardroom – English manorial library with real books behind latticed doors. So many old friends – Maria Aitken, Robert Lindsay, Robert Young, John, Cynthia, his daughter, Jonathan Benson8 – a copious reunion. Neither Kevin nor Jamie is here yet."|"Travelling to Work"|"Michael Palin"
"ap 09:00"|nine|"Collected at nine. In the boardroom all morning. John rather fond of statements like ‘I think that all the problems occur in the following scenes’ – so we are manoeuvred, skilfully but indulgently, towards certain group scenes at the end."|"Travelling to Work"|"Michael Palin"
12:00|midday|"Monday, May 15th
An easy start to the shoot, as I’m not called until midday.
Not too many thesps there – and some of my favourites – Maria Aitken, Carey Lowell, Michael Percival – so atmosphere becomes quickly like a good garden party. Occasionally, people come back from the set in the big, black Mercedes, looking a little shell-shocked. But mainly we talk and laugh and devise uses for some of the strange attachments I have in my coat of many pockets."|"Travelling to Work"|"Michael Palin"
"ap 06:30"|6.30|"Wrapped by 6.30. Graham drives me to Bond Street for the Fine Art Society’s Christopher Wood and Summer Show preview. A clutch of Sickerts – including a version of ‘Ennui’, which is one of my favourites."|"Travelling to Work"|"Michael Palin"
"ap ~ 08:15"|"about 8.15"|"Home, pack my things, make some last phone calls and leave for Hampshire.
At about 8.15 arrive at the Lainston House Hotel.
Shown to a room called ‘Walnut’. Woody, manor-house style inside. Big armchair, sofa. Four-poster with barley-sugar uprights. Plenty of space."|"Travelling to Work"|"Michael Palin"
"ap 05:00"|five|"Jamie’s first day on the picture. She’s shaken everyone up with her firecracker, no-holds-barred directness. She noticed my haircut and said ‘That’s a great haircut, it looks like a tarantula.’ Then, after a pause, ‘Mine looks like a vagina.’ Now the dust has settled and she’s ready for action.
Nothing very demanding. I’m wrapped at five.
To my woody room and write and learn my ‘ad-libs’ for tomorrow! Bugsy’s spiel has to be long enough to fill the space required, but this does involve a lot more learning."|"Travelling to Work"|"Michael Palin"
"~ 00:00"|"around midnight"|"Otherwise the big story on the unit is that Cynthia and Lisa Hogan, two of our cast of keepers, apparently came across a couple making love on a grave in Winchester Cathedral’s grounds, around midnight. The couple had not only not stopped, but on being seen had redoubled their efforts."|"Travelling to Work"|"Michael Palin"
"ap 07:00"|"seven o’clock"|"Arrive at the opening of Camden’s newest library for seven o’clock ceremony."|"Travelling to Work"|"Michael Palin"
"ap 06:45"|"quarter to seven"|"Another seven hours of sleep – alarm wakes me at a quarter to seven. Phone BA. Hear that the Boston flight, bearing Violet Gwangwa,14 our one-time neighbour from South Africa, is on time. Dress, grab some orange juice and set off for the airport. It’s raining."|"Travelling to Work"|"Michael Palin"
"ap 09:00"|nine|"Violet doesn’t appear until nine. She’d waited one and a half hours to clear immigration. She’s as stoic as ever though, and with her soft, intelligent voice chatters on about the women’s group she’s travelled to the States with, to learn how they can teach the poorest women to learn to help themselves, rather than rely on state handouts."|"Travelling to Work"|"Michael Palin"
"ap > 07:00"|"just after seven"|"Wake, just after seven, with a sudden, tightening feeling of comprehensive anxiety. For a while I feel quite immobilised."|"Travelling to Work"|"Michael Palin"
"ap 09:00"|"nine o’clock"|"Onto the grassy knoll, now worn thin by five days of movement, by nine o’clock."|"Travelling to Work"|"Michael Palin"
"ap 09:00"|nine|"In at nine. Not called onto the set until a quarter to one. Have just avoided having to read the other character in a dreadful man-woman confrontation scene which Carey Lowell wants to tape as an audition for her next film. Sample line – Her: ‘I’m a lesbian.’ Him: ‘How am I supposed to take that? I have a penis you know.’ Her: ‘I sure do. I’ve had it in my mouth enough times.’ And Carey was about to have me record this with her in a studio full of carpenters making scenery!"|"Travelling to Work"|"Michael Palin"
"ap 00:45"|"quarter to one"|"In at nine. Not called onto the set until a quarter to one. Have just avoided having to read the other character in a dreadful man-woman confrontation scene which Carey Lowell wants to tape as an audition for her next film. Sample line – Her: ‘I’m a lesbian.’ Him: ‘How am I supposed to take that? I have a penis you know.’ Her: ‘I sure do. I’ve had it in my mouth enough times.’ And Carey was about to have me record this with her in a studio full of carpenters making scenery!"|"Travelling to Work"|"Michael Palin"
"~ 12:00"|"About midday"|"About midday we’re in our stride when the set-up we have prepared has to be struck so that a jogging shot of Jamie can be covered before lunch. For some reason this causes another flare-up amongst the ruling body and I hear Jamie having a go at John; she’s pouring out her indignation. JC fights back. Those of us near this drama tuck our heads deeper into our crosswords, and listen."|"Travelling to Work"|"Michael Palin"
"ap 06:30"|6.30|"Up at 6.30, to ring Rose before I go to work. She says that my Aunt Betty, who died last night, had motor neurone disease and would not have lasted more than six months. When Rose had to go into her mother’s end of the house and look for details of the funeral, she found an underlined instruction – ‘No female celebrant.’ We both screamed with laughter at that. So typical."|"Travelling to Work"|"Michael Palin"
"ap 10:30"|10.30|"Sleep well – up quite late. At 10.30 still at breakfast and the papers. Grim news from Bosnia as Srebrenica is ‘cleansed’. Always uncomfortable to be reminded that our fellow human beings, the great brotherhood of man, are still capable of deliberate, brutal, callous cruelty, in the name, presumably, of some greater good. Feel v. pissed off with J. Chirac, latest in a long line of French poseurs, who is windbagging about action from the elegant comfort of the Elysée Palace. Still, after two weeks of Hugh Grant the newspapers seem to have realised it’s time for some bad news."|"Travelling to Work"|"Michael Palin"
"ap ~ 05:30"|"around 5.30"|"It’s around 5.30 when we begin the New Office rehearsals proper. By this time the air has grown hotter and heavier. It’s a lumpy, lethargic atmosphere. Robert has decided to shoot the bulk of my lines – in effect a short monologue – in one single movement, without cut-ins, so I have to get it right. JC, with whom I practised it for the first time this afternoon, has suggested amendments which I have to try and remember. I’m suddenly having to call on reserves of energy and concentration that are by now dangerously thin."|"Travelling to Work"|"Michael Palin"
"ap > 07:00"|"after seven o’clock"|"Finish after seven o’clock. Graham drops me off at the Brackenbury for dinner and a chat with Roger and Clem about the Pacific Rim. This is the first meeting we’ve had together since they’ve come back from their various recces."|"Travelling to Work"|"Michael Palin"
"ap 01:00"|"one o’clock"|"The outcome of the morning exceeds my wildest expectations. By one o’clock we have shot almost four pages’ worth, including both my long dialogue scenes, and everyone is very happy."|"Travelling to Work"|"Michael Palin"
"ap 05:30"|"half past five"|"In the afternoon we consolidate, with cut-ins and the first of the true farce moments with John and myself – then J, myself and Carey L, racing from door to door and so on. This very satisfactory day’s work comes to an end at half past five when we break for the poster shoot."|"Travelling to Work"|"Michael Palin"
"ap 01:20"|1.20|"I end up, first as top-half of the character only, then, and finally, as the eyes alone. Bugsy fades like the Cheshire Cat and disappears at 1.20 on the 76th day of shooting."|"Travelling to Work"|"Michael Palin"
"ap 09:10"|9.10|"Writing this in bed at Pension Nagakura, beneath fearsomely bright coiled strip light, at 9.10 on a Friday night. We shall be leaving here at five tomorrow morning to start one of the busiest days of this second programme’s filming. Running with the Kodo drummers and working right through until seven or eight at night."|"Travelling to Work"|"Michael Palin"
"ap 05:00"|five|"Writing this in bed at Pension Nagakura, beneath fearsomely bright coiled strip light, at 9.10 on a Friday night. We shall be leaving here at five tomorrow morning to start one of the busiest days of this second programme’s filming. Running with the Kodo drummers and working right through until seven or eight at night."|"Travelling to Work"|"Michael Palin"
20:00|"eight at night"|"Writing this in bed at Pension Nagakura, beneath fearsomely bright coiled strip light, at 9.10 on a Friday night. We shall be leaving here at five tomorrow morning to start one of the busiest days of this second programme’s filming. Running with the Kodo drummers and working right through until seven or eight at night."|"Travelling to Work"|"Michael Palin"
22:00|"Ten p.m"|"Ten p.m: On my futon, on the tatami. As tired as I have ever felt on the trip. Was running with the Kodo drummers at twenty past five. Have been filmed eating breakfast with the apprentices, conducting interviews and hitting the big drum, now, fourteen hours after first sequence, still filming, this time dinner. Everything new to me – the ryokan quite unfamiliar – no chairs or bed in room, all washing communally downstairs. This is what has really exhausted me – being tired in somewhere unfamiliar, without understandable procedures and regular comforters to fall back on."|"Travelling to Work"|"Michael Palin"
"ap 05:20"|"twenty past five"|"Ten p.m: On my futon, on the tatami. As tired as I have ever felt on the trip. Was running with the Kodo drummers at twenty past five. Have been filmed eating breakfast with the apprentices, conducting interviews and hitting the big drum, now, fourteen hours after first sequence, still filming, this time dinner. Everything new to me – the ryokan quite unfamiliar – no chairs or bed in room, all washing communally downstairs. This is what has really exhausted me – being tired in somewhere unfamiliar, without understandable procedures and regular comforters to fall back on."|"Travelling to Work"|"Michael Palin"
"ap 11:30"|11.30|"On the way out run into Steve Coogan on his way in. Shaggy head of curly dark ringlets confuses me for a moment but I’m glad to be able to rave a little over Alan Partridge. He raves in return. Says he used to record Ripping Yarns dialogue by pointing a mike at the telly. He’d then play it back to people, acting out the visuals as he did so.
To bed at 11.30 when the travel fatigue hits.
Saturday, October 21st"|"Travelling to Work"|"Michael Palin"
"ap 10:00"|ten|"For a haircut at ten. A playfully camp light-black boy called Alfie. Somewhat disconcertingly his hands shake and at one point, going for a razor, he cuts himself. He grins apologetically. ‘I’m always doing that,’ he says."|"Travelling to Work"|"Michael Palin"
"ap 11:00"|eleven|"Woke this morning at eleven. Slept nearly 12 hours after 36 hours’ virtually sleepless travel from London via Hong Kong."|"Travelling to Work"|"Michael Palin"
"ap 06:00"|six|"Come on Michael, get a grip. There will be more times like this, when you’ve had to wake before six, travel for two or three hours, shoot, travel, arrive exhausted at another new town that’s beginning to look the same as all the rest, be given an official tour of said town when all you want is sleep, soap and hot bath. Arrive at hotel to find yourself in dimly lit room, close to main road, next door to an aviary of very vocal caged birds, with no bath, and not even a towel."|"Travelling to Work"|"Michael Palin"
00:00|Midnight|"I’m sitting writing in a small, curved-back wicker chair beside a wicker table with a hard laminated top. I’m drinking water, humouring my digestive system which has been unpredictable since Baguio, and have beside me John Berendt’s Midnight in the Garden of Good and Evil, which I have just laid down after reading the opening chapters and being quite seduced by it. His early descriptions of Savannah seem to catch my mood at the moment, relaxed, curious, aware with pleasure of what I’m doing and where I am. In short, happy and comfortable."|"Travelling to Work"|"Michael Palin"
"ap ~ 11:30"|"about 11.30"|"I went into the water at about 11.30. A little awry to start with, I began to settle down. The coral was beautiful, lush and succulent and of wonderful extravagant designs. On it grew sexy purple plants moving like hair tossed in the wind."|"Travelling to Work"|"Michael Palin"
03:00|"three o’clock in the morning"|"At three o’clock in the morning O’Rourke, probably in some sort of protest against a noisy party in the students’ house between us, turns up his Caruso operatic collection to full-blast. The sound must have woken anyone who wasn’t already partying and has absolutely no effect on the students, whose thumping beat goes on – though not nearly as loudly as O’Rourke’s blasting opera. So 1996 is borne in on a note of hysteria."|"Travelling to Work"|"Michael Palin"
"~ 16:45"|"around a quarter to five in the afternoon"|"On Thursday 18th, around a quarter to five in the afternoon, we arrived back at the Holiday Inn from the longhouse up in the Ulu Ai. Three days and nights there had been more comfortable than I expected. The weather had been largely dry. Apart from a frustrating day stuck in a boat being, at times literally, pushed upriver, we filmed copiously and successfully and even Nigel reckons we have a ten-minute sequence."|"Travelling to Work"|"Michael Palin"
00:45|"12.45 a.m"|"12.45 a.m: To bed happy. I have heard from the hospital in Queens Square that Helen came out of the theatre at four UK, eleven Indonesian time, on the 22nd, that it was a ‘textbook operation’, the tumour is out and, although she still has a problem with movement in her left hand, she was conscious enough to send me her love and say she was fine."|"Travelling to Work"|"Michael Palin"
"ap 07:00"|"seven o’clock"|"Tomorrow I shall have to be up at six for a seven o’clock departure and another long drive on the stressful roads across to film Mount Bromo from the rim – a volcano up close."|"Travelling to Work"|"Michael Palin"
06:30|"6.30 a.m."|"Fortune and the gods smiled at us this morning, and the superhuman effort of filming a complex sequence at a quite extraordinary location – an active volcano – almost entirely before 6.30 a.m. was blessed with good weather and clear visibility, and the very real possibility of having to stay another day there was avoided."|"Travelling to Work"|"Michael Palin"
"ap 01:30"|1.30|"The last leg of the journey was completed by 1.30. Eko gave us a few last hair-raising moments as he raced back from Bromo to Surabaya. The road journey has dominated the week and much of it was hellish. To have it over is a huge and wonderful relief."|"Travelling to Work"|"Michael Palin"
"ap 07:30"|"half past seven"|"Graham dropped me at the house at half past seven and I made my way stealthily upstairs – feeling like a burglar in my desire not to wake anyone. So I had my first glimpse of H’s shaved patch – gleaming, I swear, and giving her head the lopsided look of a monk whose tonsure has slipped."|"Travelling to Work"|"Michael Palin"
"ap 10:30"|10.30|"Slept well again on my third night home and had energy enough to buy a present (a double magnum of Château Talbot) with a card and tie some ribbon round the neck, and get myself to Sadler’s Wells Theatre by 10.30 for the reception."|"Travelling to Work"|"Michael Palin"
"> 09:00"|"just after nine o’clock in the morning"|"Now, just after nine o’clock in the morning, I’m gazing down on Japan. Like seeing an old friend again – though the mountain ranges of central Honshu look more dense and impressive than I remember."|"Travelling to Work"|"Michael Palin"
16:45|"quarter to five in the afternoon"|"It’s a quarter to five in the afternoon; roughly twelve hours ago I got out of bed to begin the day’s work, now, with the work well done, I sit sipping a cup of tea I’ve made myself at the Norfolk Pine Motor Inn, looking out from my room across a quiet-ish road, a line of robust Norfolk pines, complete with chunky, long-fingered leaves, a short beach to the sea. I’m a hundred yards from the Pacific Ocean (on which I spent most of this morning whale-watching)."|"Travelling to Work"|"Michael Palin"
08:00|"eight in the morning"|"We all squeeze around the glass-topped table in the tiny meeting room. Eric is summoned up by phone from LA where it’s eight in the morning. The phone call lasts three and a half hours, which is the time it takes for us to deal with the backlog of work."|"Travelling to Work"|"Michael Palin"
"ap 05:30"|"half past five"|"It’s half past five on a day at the end of a southern autumn, and it’s almost too dark now to see the statue of Magellan, borne on the backs of Indians, which stands at the centre of the Plaza de Armas, seven floors below me."|"Travelling to Work"|"Michael Palin"
"ap 07:00"|"seven o’clock"|"Dawn breaking at the El Tatio geyser field. Apart from being the highest place on which I’ve ever set foot, it was good to film, wondrous to behold, and the warmth of the steam and the sun slowly conquered the Arctic cold – it was minus 12 when we reached the geysers at seven o’clock. Roger’s dire warnings of the headaches and nosebleeds that he and Vanessa had experienced on their recce were not fulfilled. Apart from flatulence, I suffered no effects of being, at one point, only 250 feet short of 15,000."|"Travelling to Work"|"Michael Palin"
02:00|"two this morning"|"So, at two this morning, to the Hotel Victoria Regia, a small, elegantly furnished, comprehensively efficient town-house hotel."|"Travelling to Work"|"Michael Palin"
"< 00:00"|"nearly midnight"|"It’s nearly midnight. Have just closed the curtains on a magnificent view of the city skyline as seen from my room on the Fairmont Tower’s 22nd floor. I’m a lucky boy. Only two more weeks to go; we have worked a day described as ‘almost flawless’ by Fraser at dinner tonight (we shot in Alcatraz and the Castro)."|"Travelling to Work"|"Michael Palin"
"ap 05:00"|five|"They’ve decided to move calls an hour earlier. To maximise daylight, I’m told. So I’m awake at five and picked up at 5.30."|"Travelling to Work"|"Michael Palin"
"ap 05:30"|5.30|"They’ve decided to move calls an hour earlier. To maximise daylight, I’m told. So I’m awake at five and picked up at 5.30."|"Travelling to Work"|"Michael Palin"
"ap < 08:00"|"towards eight o’clock"|"The clock is moving towards eight o’clock. Everyone is blearily staggering towards the tape, but I have to be clear and concentrated and remember that what I do now on this echoing, emptying stage will potentially fill screens all over the world."|"Travelling to Work"|"Michael Palin"
06:00|"six in the morning"|"After some debate with H I agree not to try and start work on the Pacific book at six in the morning (my thinking being that I have become so used to rising early over the last year that it would come naturally)."|"Travelling to Work"|"Michael Palin"
