05:30|"five-thirty in the morning"|"‘On the day they were going to kill him, Santiago Nasar got up at five-thirty in the morning to wait for the boat the bishop was coming on …’"|"Love in the Time of Cholera"|"Gabriel Garcia Marquez"
"ap 05:00"|"five o’clock"|"Then he reached the admirable decision not to go to Miss Lynch’s house at five o’clock in the afternoon. The vows of eternal love, the dream of a discreet house for her alone where he could visit her with no unexpected interruptions, their unhurried happiness for as long as they lived—everything he had promised in the blazing heat of love was canceled forever after. The last thing Miss Lynch received from him was an emerald tiara in a little box wrapped in paper from the pharmacy, so that the coachman himself thought it was an emergency prescription and handed it to her with no comment, no message, nothing in writing. Dr. Urbino never saw her again, not even by accident, and God alone knows how much grief his heroic resolve cost him or how many bitter tears he had to shed behind the locked lavatory door in order to survive this private catastrophe. At five o’clock, instead of going to see her, he made a profound act of contrition before his confessor, and on the following Sunday he took Communion, his heart broken but his soul at peace."|"Love in the Time of Cholera"|"Gabriel Garcia Marquez"
"ap > 02:00"|"after two o’clock"|"Fatigue overcame him for a few minutes. When he awoke, she had lit her dim bedside lamp and lay there with her eyes open, but without crying. Something definitive had happened to her while he slept: the sediment that had accumulated at the bottom of her life over the course of so many years had been stirred up by the torment of her jealousy and had floated to the surface, and it had aged her all at once. Shocked by her sudden wrinkles, her faded lips, the ashes in her hair, he risked telling her that she should try to sleep: it was after two o’clock. She spoke, not looking at him but with no trace of rage in her voice, almost with gentleness."|"Love in the Time of Cholera"|"Gabriel Garcia Marquez"
19:00|"seven o’clock in the evening"|"This happened on a Monday. On Friday at seven o’clock in the evening, Fermina Daza sailed away on the regular boat to San Juan de la Ciénaga with only one trunk, in the company of her goddaughter, her face covered by a mantilla to avoid questions for herself and her husband. Dr. Juvenal Urbino was not at the dock, by mutual agreement, following an exhausting three-day discussion in which they decided that she should go to Cousin Hildebranda Sánchez’s ranch in Flores de María for as long a time as she needed to think before coming to a final decision. Without knowing her reasons, the children understood it as a trip she had often put off and that they themselves had wanted her to make for a long time. Dr. Urbino arranged matters so that no one in his perfidious circle could engage in malicious speculation, and he did it so well that if Florentino Ariza could find no clue to Fermina Daza’s disappearance it was because in fact there was none, not because he lacked the means to investigate. Her husband had no doubts that she would come home as soon as she got over her rage. But she left certain that her rage would never end."|"Love in the Time of Cholera"|"Gabriel Garcia Marquez"
14:00|"two o’clock in the afternoon"|"When she disembarked with her goddaughter in San Juan de la Ciénaga, she called on the great reserves of her character and recognized the town despite all the evidence to the contrary. The Civil and Military Commander of the city, who had been advised of her arrival, invited her for a drive in the official Victoria while the train was preparing to leave for San Pedro Alejandrino, which she wanted to visit in order to see for herself if what they said was true, that the bed in which The Liberator had died was as small as a child’s. Then Fermina Daza saw her town again in the somnolence of two o’clock in the afternoon. She saw the streets that seemed more like beaches with scum-covered pools, and she saw the mansions of the Portuguese, with their coats of arms carved over the entrance and bronze jalousies at the windows, where the same hesitant, sad piano exercises that her recently married mother had taught to the daughters of the wealthy houses were repeated without mercy in the gloom of the salons. She saw the deserted plaza, with no trees growing in the burning lumps of sodium nitrate, the line of carriages with their funereal tops and their horses asleep where they stood, the yellow train to San Pedro Alejandrino, and on the corner next to the largest church she saw the biggest and most beautiful of the houses, with an arcaded passageway of greenish stone, and its great monastery door, and the window of the bedroom where Alvaro would be born many years later when she no longer had the memory to remember it. She thought of Aunt Escolástica, for whom she continued her hopeless search in heaven and on earth, and thinking of her, she found herself thinking of Florentino Ariza with his literary clothes and his book of poems under the almond trees in the little park, as she did on rare occasions when she recalled her unpleasant days at the Academy. She drove around and around, but she could not recognize the old family house, for where she supposed it to be she found only a pigsty, and around the corner was a street lined with brothels where whores from all over the world took their siestas in the doorways in case there was something for them in the mail. It was not the same town."|"Love in the Time of Cholera"|"Gabriel Garcia Marquez"
11:00|"eleven o’clock in the morning"|"Dr. Juvenal Urbino made the decision to come for her after receiving a report from the Bishop of Riohacha, who had concluded that his wife’s long stay was caused not by her unwillingness to return but by her inability to find a way around her pride. So he went without notifying her after an exchange of letters with Hildebranda, in which it was made clear that his wife was filled with nostalgia: now she thought only of home. At eleven o’clock in the morning, Fermina Daza was in the kitchen preparing stuffed eggplant when she heard the shouts of the peons, the neighing of the horses, the shooting of guns into the air, then the resolute steps in the courtyard and the man’s voice:"|"Love in the Time of Cholera"|"Gabriel Garcia Marquez"
"~ 23:30"|"about half-past eleven at night"|"While she was still very young, a strong, able man whose face she never saw took her by surprise, threw her down on the jetty, ripped her clothes off, and made instantaneous and frenetic love to her. Lying there on the rocks, her body covered with cuts and bruises, she had wanted that man to stay forever so that she could die of love in his arms. She had not seen his face, she had not heard his voice, but she was sure she would have known him in a crowd of a thousand men because of his shape and size and his way of making love. From that time on, she would say to anyone who would listen to her: “If you ever hear of a big, strong fellow who raped a poor black girl from the street on Drowned Men’s Jetty, one October fifteenth at about half-past eleven at night, tell him where he can find me.” She said it out of habit, and she had said it to so many people that she no longer had any hope. Florentino Ariza had heard the story as many times as he had heard a boat sailing away in the night. By two o’clock in the morning they had each drunk three brandies and he knew, in truth, that he was not the man she was waiting for, and he was glad to know it."|"Love in the Time of Cholera"|"Gabriel Garcia Marquez"
02:00|"two o’clock in the morning"|"While she was still very young, a strong, able man whose face she never saw took her by surprise, threw her down on the jetty, ripped her clothes off, and made instantaneous and frenetic love to her. Lying there on the rocks, her body covered with cuts and bruises, she had wanted that man to stay forever so that she could die of love in his arms. She had not seen his face, she had not heard his voice, but she was sure she would have known him in a crowd of a thousand men because of his shape and size and his way of making love. From that time on, she would say to anyone who would listen to her: “If you ever hear of a big, strong fellow who raped a poor black girl from the street on Drowned Men’s Jetty, one October fifteenth at about half-past eleven at night, tell him where he can find me.” She said it out of habit, and she had said it to so many people that she no longer had any hope. Florentino Ariza had heard the story as many times as he had heard a boat sailing away in the night. By two o’clock in the morning they had each drunk three brandies and he knew, in truth, that he was not the man she was waiting for, and he was glad to know it."|"Love in the Time of Cholera"|"Gabriel Garcia Marquez"
"ap 04:00"|"four o’clock"|"They had just made love on Pentecost Sunday when the bells began to toll at four o’clock. Florentino Ariza had to overcome the wild beating of his heart. In his youth, the ritual of the tolling bells had been included in the price of the funeral and was denied only to the indigent. But after our last war, just at the turn of the century, the Conservative regime consolidated its colonial customs, and funeral rites became so expensive that only the wealthiest could pay for them. When Archbishop Dante de Luna died, bells all over the province tolled unceasingly for nine days and nine nights, and the public suffering was so great that his successor reserved the tolling of bells for the funeral services of the most illustrious of the dead. Therefore, when Florentino Ariza heard the Cathedral bells at four o’clock in the afternoon on a Pentecost Sunday, he felt as if he had been visited by a ghost from his lost youth. He never imagined they were the bells he had so longed to hear for so many years, ever since the Sunday when he saw Fermina Daza in her sixth month of pregnancy as she was leaving High Mass."|"Love in the Time of Cholera"|"Gabriel Garcia Marquez"
16:00|"four o’clock in the afternoon"|"They had just made love on Pentecost Sunday when the bells began to toll at four o’clock. Florentino Ariza had to overcome the wild beating of his heart. In his youth, the ritual of the tolling bells had been included in the price of the funeral and was denied only to the indigent. But after our last war, just at the turn of the century, the Conservative regime consolidated its colonial customs, and funeral rites became so expensive that only the wealthiest could pay for them. When Archbishop Dante de Luna died, bells all over the province tolled unceasingly for nine days and nine nights, and the public suffering was so great that his successor reserved the tolling of bells for the funeral services of the most illustrious of the dead. Therefore, when Florentino Ariza heard the Cathedral bells at four o’clock in the afternoon on a Pentecost Sunday, he felt as if he had been visited by a ghost from his lost youth. He never imagined they were the bells he had so longed to hear for so many years, ever since the Sunday when he saw Fermina Daza in her sixth month of pregnancy as she was leaving High Mass."|"Love in the Time of Cholera"|"Gabriel Garcia Marquez"
16:00|"four o’clock in the afternoon"|"The room resembled a ship’s cabin, its walls made of wooden laths covered by many coats of paint, as were the walls of boats, but at four o’clock in the afternoon, even with the electric fan hanging over the bed, the heat was more intense than in the riverboat cabins because it reflected off the metal roof. It was not so much a formal bedroom as a cabin on dry land, which Florentino Ariza had built behind his office in the R.C.C. with no other purpose or pretext than to have a nice little refuge for his old man’s loves. On ordinary days it was difficult to sleep there, with the shouts of the stevedores, and the noise of the cranes from the river harbor, and the enormous bellowing of the ships moored at the dock. For the girl, however, it was a Sunday paradise."|"Love in the Time of Cholera"|"Gabriel Garcia Marquez"
02:00|"two o’clock in the morning"|"He needed Tránsito Ariza then as he never had before, he needed her wise words, her head of a mock queen adorned with paper flowers. He could not avoid it: whenever he found himself on the edge of catastrophe, he needed the help of a woman. So that he passed by the Normal School, seeking out those who were within reach, and he saw a light in the long row of windows in América Vicuña’s dormitory. He had to make a great effort not to fall into the grandfather’s madness of carrying her off at two o’clock in the morning, warm with sleep in her swaddling clothes and still smelling of the cradle’s tantrums."|"Love in the Time of Cholera"|"Gabriel Garcia Marquez"
02:00|"two o’clock in the morning"|"At the other end of the city was Leona Cassiani, alone and free and doubtless ready to provide him with the compassion he needed at two o’clock in the morning, at three o’clock, at any hour and under any circumstances. It would not be the first time he had knocked at her door in the wasteland of his sleepless nights, but he knew that she was too intelligent, and that they loved each other too much, for him to come crying to her lap and not tell her the reason. After a good deal of thought as he sleepwalked through the deserted city, it occurred to him that he could do no better than Prudencia Pitre, the Widow of Two, who was younger than he. They had first met in the last century, and if they stopped meeting it was because she refused to allow anyone to see her as she was, half blind and verging on decrepitude. As soon as he thought of her, Florentino Ariza returned to the Street of the Windows, put two bottles of port and a jar of pickles in a shopping bag, and went to visit her, not even knowing if she was still in her old house, if she was alone, or if she was alive."|"Love in the Time of Cholera"|"Gabriel Garcia Marquez"
"ap 03:00"|"three o’clock"|"At the other end of the city was Leona Cassiani, alone and free and doubtless ready to provide him with the compassion he needed at two o’clock in the morning, at three o’clock, at any hour and under any circumstances. It would not be the first time he had knocked at her door in the wasteland of his sleepless nights, but he knew that she was too intelligent, and that they loved each other too much, for him to come crying to her lap and not tell her the reason. After a good deal of thought as he sleepwalked through the deserted city, it occurred to him that he could do no better than Prudencia Pitre, the Widow of Two, who was younger than he. They had first met in the last century, and if they stopped meeting it was because she refused to allow anyone to see her as she was, half blind and verging on decrepitude. As soon as he thought of her, Florentino Ariza returned to the Street of the Windows, put two bottles of port and a jar of pickles in a shopping bag, and went to visit her, not even knowing if she was still in her old house, if she was alone, or if she was alive."|"Love in the Time of Cholera"|"Gabriel Garcia Marquez"
"ap 11:00"|"eleven o’clock"|"It was true. She, along with almost the entire city, had been at the window since eleven o’clock, watching the largest and most sumptuous funeral procession that had been seen here since the death of Archbishop De Luna. She had been awakened from her siesta by the thundering artillery that made the earth tremble, by the dissonances of the marching bands, the confusion of funeral hymns over the clamoring bells in all the churches, which had been ringing without pause since the previous day. From her balcony she had seen the cavalry in dress uniform, the religious communities, the schools, the long black limousines of an invisible officialdom, the carriage drawn by horses in feathered headdresses and gold trappings, the flag-draped yellow coffin on the gun carriage of a historic cannon, and at the very end a line of old open Victorias that kept themselves alive in order to carry funeral wreaths. As soon as they had passed by Prudencia Pitre’s balcony, a little after midday, the deluge came and the funeral procession dispersed in a wild stampede."|"Love in the Time of Cholera"|"Gabriel Garcia Marquez"
"> 12:00"|"a little after midday"|"It was true. She, along with almost the entire city, had been at the window since eleven o’clock, watching the largest and most sumptuous funeral procession that had been seen here since the death of Archbishop De Luna. She had been awakened from her siesta by the thundering artillery that made the earth tremble, by the dissonances of the marching bands, the confusion of funeral hymns over the clamoring bells in all the churches, which had been ringing without pause since the previous day. From her balcony she had seen the cavalry in dress uniform, the religious communities, the schools, the long black limousines of an invisible officialdom, the carriage drawn by horses in feathered headdresses and gold trappings, the flag-draped yellow coffin on the gun carriage of a historic cannon, and at the very end a line of old open Victorias that kept themselves alive in order to carry funeral wreaths. As soon as they had passed by Prudencia Pitre’s balcony, a little after midday, the deluge came and the funeral procession dispersed in a wild stampede."|"Love in the Time of Cholera"|"Gabriel Garcia Marquez"
03:00|"three o’clock in the morning"|"Florentino Ariza always forgot when he should not have that women, and Prudencia Pitre more than any other, always think about the hidden meanings of questions more than about the questions themselves. Filled with sudden terror because of her chilling marksmanship, he slipped through the back door: “I am speaking of you.” She laughed again: “Go make fun of your bitch of a mother, may she rest in peace.” Then she urged him to say what he meant to say, because she knew that he, or any other man, would not have awakened her at three o’clock in the morning after so many years of not seeing her just to drink port and eat country bread with pickles. She said: “You do that only when you are looking for someone to cry with.” Florentino Ariza withdrew in defeat."|"Love in the Time of Cholera"|"Gabriel Garcia Marquez"
"ap 05:00"|"five o’clock"|"And she began to sing, in a very good voice, the song that was popular then: Ramona, I cannot live without you. The night was over, for he did not dare to play forbidden games with a woman who had proven too many times that she knew the dark side of the moon. He walked out into a different city, one that was perfumed by the last dahlias of June, and onto a street out of his youth, where the shadowy widows from five o’clock Mass were filing by. But now it was he, not they, who crossed the street, so they would not see the tears he could no longer hold back, not his midnight tears, as he thought, but other tears: the ones he had been swallowing for fifty-one years, nine months and four days."|"Love in the Time of Cholera"|"Gabriel Garcia Marquez"
00:00|midnight|"And she began to sing, in a very good voice, the song that was popular then: Ramona, I cannot live without you. The night was over, for he did not dare to play forbidden games with a woman who had proven too many times that she knew the dark side of the moon. He walked out into a different city, one that was perfumed by the last dahlias of June, and onto a street out of his youth, where the shadowy widows from five o’clock Mass were filing by. But now it was he, not they, who crossed the street, so they would not see the tears he could no longer hold back, not his midnight tears, as he thought, but other tears: the ones he had been swallowing for fifty-one years, nine months and four days."|"Love in the Time of Cholera"|"Gabriel Garcia Marquez"
20:00|"eight o’clock at night"|"It was eight o’clock at night. The two servant girls were in bed, and they had left on the light in the hallway that lit Florentino Ariza’s way to his bedroom. He knew that his Spartan, bland supper was on the table in the dining room, but the slight hunger he felt after so many days of haphazard eating vanished with the emotional upheaval of the letter. His hands were shaking so much that it was difficult for him to turn on the overhead light in the bedroom. He put the rain-soaked letter on the bed, lit the lamp on the night table, and with the feigned tranquillity that was his customary way of calming himself, he took off his wet jacket and hung it on the back of the chair, he took off his vest, folded it with care, and placed it on top of the jacket, he took off his black silk string tie and the celluloid collar that was no longer fashionable in the world, he unbuttoned his shirt down to his waist and loosened his belt so that he could breathe with greater ease, and at last he took off his hat and put it by the window to dry. Then he began to tremble because he did not know where the letter was, and his nervous excitement was so great that he was surprised when he found it, for he did not remember placing it on the bed. Before opening it, he dried the envelope with his handkerchief, taking care not to smear the ink in which his name was written, and as he did so it occurred to him that the secret was no longer shared by two people but by three, at least, for whoever had delivered it must have noticed that only three weeks after the death of her husband, the Widow Urbino was writing to someone who did not belong to her world, and with so much urgency that she did not use the regular mails and so much secretiveness that she had ordered that it not be handed to anyone but slipped under the door instead, as if it were an anonymous letter. He did not have to tear open the envelope, for the water had dissolved the glue, but the letter was dry: three closely written pages with no salutation, and signed with the initials of her married name."|"Love in the Time of Cholera"|"Gabriel Garcia Marquez"
00:00|midnight|"He sat on the bed and read it through once as quickly as he could, more intrigued by the tone than by the content, and before he reached the second page he knew that it was in fact the insulting letter he-had expected to receive. He laid it, unfolded, in the light shed by the bed-lamp, he took off his shoes and his wet socks, he turned out the overhead light, using the switch next to the door, and at last he put on his chamois mustache cover and lay down without removing his trousers and shirt, his head supported by two large pillows that he used as a backrest for reading. Now he read it again, this time syllable by syllable, scrutinizing each so that none of the letter’s secret intentions would be hidden from him, and then he read it four more times, until he was so full of the written words that they began to lose all meaning. At last he placed it, without the envelope, in the drawer of the night table, lay on his back with his hands behind his head, and for four hours he did not blink, he hardly breathed, he was more dead than a dead man, as he stared into the space in the mirror where she had been. Precisely at midnight he went to the kitchen and prepared a thermos of coffee as thick as crude oil, then he took it to his room, put his false teeth into the glass of boric acid solution that he always found ready for him on the night table, and resumed the posture of a recumbent marble statue, with momentary shifts in position when he took a sip of coffee, until the maid came in at six o’clock with a fresh thermos."|"Love in the Time of Cholera"|"Gabriel Garcia Marquez"
"ap 06:00"|"six o’clock"|"He sat on the bed and read it through once as quickly as he could, more intrigued by the tone than by the content, and before he reached the second page he knew that it was in fact the insulting letter he-had expected to receive. He laid it, unfolded, in the light shed by the bed-lamp, he took off his shoes and his wet socks, he turned out the overhead light, using the switch next to the door, and at last he put on his chamois mustache cover and lay down without removing his trousers and shirt, his head supported by two large pillows that he used as a backrest for reading. Now he read it again, this time syllable by syllable, scrutinizing each so that none of the letter’s secret intentions would be hidden from him, and then he read it four more times, until he was so full of the written words that they began to lose all meaning. At last he placed it, without the envelope, in the drawer of the night table, lay on his back with his hands behind his head, and for four hours he did not blink, he hardly breathed, he was more dead than a dead man, as he stared into the space in the mirror where she had been. Precisely at midnight he went to the kitchen and prepared a thermos of coffee as thick as crude oil, then he took it to his room, put his false teeth into the glass of boric acid solution that he always found ready for him on the night table, and resumed the posture of a recumbent marble statue, with momentary shifts in position when he took a sip of coffee, until the maid came in at six o’clock with a fresh thermos."|"Love in the Time of Cholera"|"Gabriel Garcia Marquez"
10:00|"ten o’clock in the morning"|"His relations with América Vicuña were the only difficulty. He had repeated the order to his chauffeur to pick her up on Saturdays at ten o’clock in the morning at the school, but he did not know what to do with her during the weekends. For the first time he did not concern himself with her, and she resented the change. He placed her in the care of the servant girls and had them take her to the afternoon film, to the band concerts in the children’s park, to the charity bazaars, or he arranged Sunday activities for her and her classmates so that he would not have to take her to the hidden paradise behind his offices, to which she had always wanted to return after the first time he took her there. In the fog of his new illusion, he did not realize that women can become adults in three days, and that three years had gone by since he had met her boat from Puerto Padre. No matter how he tried to soften the blow, it was a brutal change for her, and she could not imagine the reason for it. On the day in the ice cream parlor when he told her he was going to marry, when he revealed the truth to her, she had reeled with panic, but then the possibility seemed so absurd that she forgot about it. In a very short while, however, she realized that he was behaving with inexplicable evasiveness, as if it was true, as if he were not sixty years older than she, but sixty years younger."|"Love in the Time of Cholera"|"Gabriel Garcia Marquez"
"ap 03:00"|"three o’clock"|"He was there. Fermina Daza’s first reaction was panic. She thought no, he should come back another day at a more appropriate hour, she was in no condition to receive visitors, there was nothing to talk about. But she recovered instantly and told her to show him into the drawing room and bring him coffee, while she tidied herself before seeing him. Florentino Ariza had waited at the street door, burning under the infernal three o’clock sun, but in full control of the situation. He was prepared not to be received, even with an amiable excuse, and that certainty kept him calm. But the decisiveness of her message shook him to his very marrow, and when he walked into the cool shadows of the drawing room he did not have time to think about the miracle he was experiencing because his intestines suddenly filled in an explosion of painful foam. He sat down, holding his breath, hounded by the damnable memory of the bird droppings on his first love letter, and he remained motionless in the shadowy darkness until the first attack of shivering had passed, resolved to accept any mishap at that moment except this unjust misfortune."|"Love in the Time of Cholera"|"Gabriel Garcia Marquez"
"ap 05:00"|"five o’clock"|"She remembered that tomorrow was Thursday, the day when Lucrecia del Real del Obispo made her regular visit, but she had the perfect solution: “The day after tomorrow at five o’clock.” Florentino Ariza thanked her, bid an urgent farewell with his hat, and left without tasting the coffee. She stood in the middle of the drawing room, puzzled, not understanding what had just happened, until the sound of his automobile’s backfiring faded at the end of the street. Then Florentino Ariza shifted into a less painful position in the back seat, closed his eyes, relaxed his muscles, and surrendered to the will of his body. It was like being reborn. The driver, who after so many years in his service was no longer surprised at anything, remained impassive. But when he opened the door for him in front of his house, he said:"|"Love in the Time of Cholera"|"Gabriel Garcia Marquez"
"ap 05:00"|"five o’clock"|"But it was only his usual ailment. Florentino Ariza thanked God for that on Friday, at five o’clock sharp, when the maid led him through the darkness of the drawing room to the terrace in the patio, where he saw Fermina Daza sitting beside a small table set for two. She offered him tea, chocolate, or coffee. Florentino Ariza asked for coffee, very hot and very strong, and she told the maid: “The usual for me.” The usual was a strong infusion of different kinds of Oriental teas, which raised her spirits after her siesta. By the time she had emptied the teapot and he the coffeepot, they had both attempted and then broken off several topics of conversation, not so much because they were really interested in them but in order to avoid others that neither dared to broach. They were both intimidated, they could not understand what they were doing so far from their youth on a terrace with checkerboard tiles in a house that belonged to no one and that was still redolent of cemetery flowers. It was the first time in half a century that they had been so close and had enough time to look at each other with some serenity, and they had seen each other for what they were: two old people, ambushed by death, who had nothing in common except the memory of an ephemeral past that was no longer theirs but belonged to two young people who had vanished and who could have been their grandchildren. She thought that he would at last be convinced of the unreality of his dream, and that this would redeem his insolence."|"Love in the Time of Cholera"|"Gabriel Garcia Marquez"
"ap >> 06:00"|"well after six o’clock"|"He left well after six o’clock, as they were beginning to turn on the lights in the house. He felt more secure but did not have many illusions, because he could not forget Fermina Daza’s fickle character and unpredictable reactions at the age of twenty, and he had no reason to think that she had changed. Therefore he risked asking, with sincere humility, if he might return another day, and once again her reply took him by surprise."|"Love in the Time of Cholera"|"Gabriel Garcia Marquez"
"ap 05:00"|"five o’clock"|"And so he returned on Tuesday at five o’clock, and then every Tuesday after that, and he ignored the convention of notifying her, because by the end of the second month the weekly visits had been incorporated into both their routines. Florentino Ariza brought English biscuits for tea, candied chestnuts, Greek olives, little salon delicacies that he would find on the ocean liners. One Tuesday he brought her a copy of the picture of her and Hildebranda taken by the Belgian photographer more than half a century before, which he had bought for fifteen centavos at a postcard sale in the Arcade of the Scribes. Fermina Daza could not understand how it had come to be there, and he could only understand it as a miracle of love. One morning, as he was cutting roses in his garden, Florentino Ariza could not resist the temptation of taking one to her on his next visit. It was a difficult problem in the language of flowers because she was a recent widow. A red rose, symbol of flaming passion, might offend her mourning. Yellow roses, which in another language were the flowers of good fortune, were an expression of jealousy in the common vocabulary. He had heard of the black roses of Turkey, which were perhaps the most appropriate, but he had not been able to obtain any for acclimatization in his patio. After much thought he risked a white rose, which he liked less than the others because it was insipid and mute: it did not say anything. At the last minute, in case Fermina Daza was suspicious enough to attribute some meaning to it, he removed the thorns."|"Love in the Time of Cholera"|"Gabriel Garcia Marquez"
"ap 00:30"|twelve-thirty|"One night, as they were leaving the house together, Dr. Urbino Daza asked him to have lunch with him: “Tomorrow, at twelve-thirty, at the Social Club.” It was an exquisite dish served with a poisonous wine: the Social Club reserved the right to refuse admission for any number of reasons, and one of the most important was illegitimate birth. Uncle Leo XII had experienced great annoyance in this regard, and Florentino Ariza himself had suffered the humiliation of being asked to leave when he was already sitting at the table as the guest of one of the founding members, for whom Florentino Ariza had performed complex favors in the area of river commerce, and who had no other choice but to take him elsewhere to eat."|"Love in the Time of Cholera"|"Gabriel Garcia Marquez"
"ap 05:00"|"five o’clock"|"On one of his early visits, when he was talking about his ships, Florentino Ariza had given Fermina Daza a formal invitation to take a pleasure cruise along the river. With one more day of traveling by train she could visit the national capital, which they, like most Caribbeans of their generation, still called by the name it bore until the last century: Santa Fe. But she maintained the prejudices of her husband, and she did not want to visit a cold, dismal city where the women did not leave their houses except to attend five o’clock Mass and where, she had been told, they could not enter ice cream parlors or public offices, and where the funerals disrupted traffic at all hours of the day or night, and where it had been drizzling since the year one: worse than in Paris. On the other hand, she felt a very strong attraction to the river, she wanted to see the alligators sunning themselves on the sandy banks, she wanted to be awakened in the middle of the night by the woman’s cry of the manatees, but the idea of so arduous a journey at her age, and a lone widow besides, seemed unrealistic to her."|"Love in the Time of Cholera"|"Gabriel Garcia Marquez"
18:00|"six o’clock in the evening"|"In January 1824, Commodore Johann Bernard Elbers, the father of river navigation, had registered the first steamboat to sail the Magdalena River, a primitive old forty-horsepower wreck named Fidelity. More than a century later, one seventh of July at six o’clock in the evening, Dr. Urbino Daza and his wife accompanied Fermina Daza as she boarded the boat that was to carry her on her first river voyage. It was the first vessel built in the local shipyards and had been christened New Fidelity in memory of its glorious ancestor. Fermina Daza could never believe that so significant a name for them both was indeed a historical coincidence and not another conceit born of Florentino Ariza’s chronic romanticism."|"Love in the Time of Cholera"|"Gabriel Garcia Marquez"
"ap 07:00"|"seven o’clock"|"At seven o’clock the first departure warning was sounded, and Fermina Daza felt it resonate with a sharp pain in her left ear. The night before, her dreams had been furrowed with evil omens that she did not dare to decipher. Very early in the morning she had ordered the car to take her to the nearby seminary burial ground, which in those days was called La Manga Cemetery, and as she stood in front of his crypt, she made peace with her dead husband in a monologue in which she freely recounted all the just recriminations she had choked back. Then she told him the details of the trip and said goodbye for now. She refused to tell anyone anything except that she was going away, which is what she had done whenever she had gone to Europe, in order to avoid exhausting farewells. Despite all her travels, she felt as if this were her first trip, and as the day approached her agitation increased. Once she was on board she felt abandoned and sad, and she wanted to be alone to cry."|"Love in the Time of Cholera"|"Gabriel Garcia Marquez"
"ap 08:00"|"eight o’clock"|"It was a splendid evening, which Captain Diego Samaritano seasoned with succulent tales of his forty years on the river, but Fermina Daza had to make an enormous effort to appear amused. Despite the fact that the final warning had been sounded at eight o’clock, when visitors had been obliged to leave and the gangplank had been raised, the boat did not set sail until the Captain had finished eating and gone up to the bridge to direct the operation. Fermina Daza and Florentino Ariza stayed at the railing, surrounded by noisy passengers who made bets on how well they could identify the lights in the city, until the boat sailed out of the bay, moved along invisible channels and through swamps spattered with the undulating lights of the fishermen, and at last took a deep breath in the open air of the Great Magdalena River. Then the band burst into a popular tune, there was a joyous stampede of passengers, and in a mad rush, the dancing began."|"Love in the Time of Cholera"|"Gabriel Garcia Marquez"
"> 00:00"|"after midnight"|"The lights of the city had disappeared over the horizon. Seen from the darkened deck in the light of a full moon, the smooth, silent river and the pastureland on either bank became a phosphorescent plain. From time to time one could see a straw hut next to the great bonfires signaling that wood for the ships’ boilers was on sale. Florentino Ariza still had dim memories of the journey of his youth, and in dazzling flashes of lightning the sight of the river called them back to life as if they had happened yesterday. He recounted some of them to Fermina Daza in the belief that this might animate her, but she sat smoking in another world. Florentino Ariza renounced his memories and left her alone with hers, and in the meantime he rolled cigarettes and passed them to her already lit, until the box was empty. The music stopped after midnight, the voices of the passengers dispersed and broke into sleepy whispers, and two hearts, alone in the shadows on the deck, were beating in time to the breathing of the ship."|"Love in the Time of Cholera"|"Gabriel Garcia Marquez"
"ap 11:00"|"eleven o’clock"|"She was ready at eleven o’clock, bathed and smelling of flower-scented soap, wearing a very simple widow’s dress of gray etamine, and completely recovered from the night’s turmoil. She ordered a sober breakfast from the steward, who was dressed in impeccable white, and in the Captain’s personal service, but she did not send a message for anyone to come for her. She went up alone, dazzled by the cloudless sky, and she found Florentino Ariza talking to the Captain on the bridge. He looked different to her, not only because she saw him now with other eyes, but because in reality he had changed. Instead of the funereal clothing he had worn all his life, he was dressed in comfortable white shoes, slacks, and a linen shirt with an open collar, short sleeves, and his monogram embroidered on the breast pocket. He also had on a white Scottish cap and removable dark lenses over his perpetual eyeglasses for myopia. It was evident that everything was being used for the first time and had been bought just for the trip, with the exception of the well-worn belt of dark brown leather, which Fermina Daza noticed at first glance as if it were a fly in the soup. Seeing him like this, dressed just for her in so patent a manner, she could not hold back the fiery blush that rose to her face. She was embarrassed when she greeted him, and he was more embarrassed by her embarrassment. The knowledge that they were behaving as if they were sweethearts was even more embarrassing, and the knowledge that they were both embarrassed embarrassed them so much that Captain Samaritano noticed it with a tremor of compassion. He extricated them from their difficulty by spending the next two hours explaining the controls and the general operation of the ship. They were sailing very slowly up a river without banks that meandered between arid sandbars stretching to the horizon. But unlike the troubled waters at the mouth of the river, these were slow and clear and gleamed like metal under the merciless sun. Fermina Daza had the impression that it was a delta filled with islands of sand."|"Love in the Time of Cholera"|"Gabriel Garcia Marquez"
00:00|midnight|"It was a long, hot day. Fermina Daza returned to her cabin after lunch for her inevitable siesta, but she did not sleep well because of a pain in her ear, which became worse when the boat exchanged mandatory greetings with another R.C.C. vessel as they passed each other a few leagues above Barranca Vieja. Florentino Ariza fell into instantaneous sleep in the main salon, where most of the passengers without cabins were sleeping as if it were midnight, and close to the spot where he had seen her disembark, he dreamed of Rosalba. She was traveling alone, wearing her Mompox costume from the last century, and it was she and not the child who slept in the wicker cage that hung from the ceiling. It was a dream at once so enigmatic and so amusing that he enjoyed it for the rest of the afternoon as he played dominoes with the Captain and two of the passengers who were friends of his."|"Love in the Time of Cholera"|"Gabriel Garcia Marquez"
